product_id,category_id,store_id,name,product_slug,brand,model,description,manufacturer,thumbnail_image,rating,price,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,1,2,"Monoprice Corner Friendly Full-Motion Articulating TV Wall Mount Bracket For TVs 32in to 70in, Max Weight 99lbs, Fits Curved Screens","Monoprice Corner Friendly Full-Motion Articulating TV Wall Mount Bracket For TVs 32in to 70in, Max Weight 99lbs, Fits Curved Screens",Monoprice,Monoprice,"['Corner Friendly Full Motion Articulating Design: This Monoprice Corner Friendly Full Motion Articulating TV Wall Mount Bracket offers the ultimate in comfort and flexibility. The unique design of this Cornerstone Series mount gives you the ability to mount your TV in a corner and adjust it to any angle, giving maximum viewing flexibility while saving space. The articulating dual swing arms allow you to extend the TV away from or retract it towards the wall, tilt it up or down, and angle it from side to side. The articulating plate holding the TV also allows you to rotate the display to ensure it is level.', 'Fits both Curved and Flat Screen Displays: This Corner Friendly Full Motion Articulating TV Wall Mount Bracket is designed for both curved and flat screen displays.', 'State Of The Art Steel Construction: This Monoprice Cornerstone Series Corner Friendly Full Motion Articulating TV Wall Mount Bracket is constructed from high quality, cold rolled steel, which gives it a strong, heavy duty build that is capable of supporting up to 99 pounds. It also features a lighter build compared to older, bulkier TV mounts. It can be easily mounted to brick, concrete, or wood stud walls.', 'Convenient Set Of Essential Mounting Accessories: This Monoprice Cornerstone Series Corner Friendly Full Motion Articulating TV Wall Mount Bracket includes a variety of screws, washers, and bushings to mount both curved and flat screen displays, as well as screws and anchors for mounting it to both wood stud and brick/concrete ceilings. We also include a box wrench for your convenience.', Swiveled", tilted, and extended," so you can adjust your TV's position and angle to ensure maximum viewing comfort. Versatile wall mount is also designed to fit both curved and curved flat screen displays.""]""",Monoprice,https://target.scene7.com/is/image/Target/GUEST_fd357390-4193-4e5b-84e3-5d4b77f6e018,0,69.99,,,,,,,,,,,,,,,,,,,,,,,,
922,1,2,"Monoprice Cornerstone Series Corner Friendly Full-Motion Articulating TV Wall Mount Bracket For LED TVs 37in to 63in, Ma","Monoprice Cornerstone Series Corner Friendly Full-Motion Articulating TV Wall Mount Bracket For LED TVs 37in to 63in, Ma",Monoprice,Monoprice,"['The mount arms can independently articulate to allow centered or off-centered corner installation.', 'Supports displays 37 inches to 63 inches, and up to 132lbs.', 'Supported VESA: 200x200 300x200 400x200 300x300 400x300 400x400 500x400 600x400 700x400 800x400.', 'Mount type: Corner Full Motion Articulating. Color: Black.', 'Dual arm and wall attachment design prevents sagging that may occur on traditional single arm corner mounts.']",Monoprice,https://target.scene7.com/is/image/Target/GUEST_80642821-4ee6-4ea4-848f-818d59a554ee,4.59,49.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,1,2,"Monoprice Full-Motion Articulating TV Wall Mount Bracket for TVs 32in to 55in, Max Weight 77 lbs, VESA Patterns Up to 400x400, Fits Curved Screens","Monoprice Full-Motion Articulating TV Wall Mount Bracket for TVs 32in to 55in, Max Weight 77 lbs, VESA Patterns Up to 400x400, Fits Curved Screens",Monoprice,Monoprice,"['Full Motion Articulating Wall Mount: This Monoprice EZ Series Full Motion Articulating TV Wall Mount Bracket offers the ultimate in comfort and flexibility. The articulated swing arm allows you to pull the TV away or push it towards the wall, tilt it up or down, and angle it from side to side. The articulating plate holding the TV also allows you to rotate the display to ensure it is level.', 'Supports VESA patterns between 75x75 and 400x400. Supports TVs weighing up to 77 pounds.', 'Fits Both Curved And Flat Screen Displays: This Full Motion Articulating TV Wall Mount Bracket is designed for both curved and flat screen displays.', 'State Of The Art Steel Construction: This Monoprice EZ Series Full Motion Articulating TV Wall Mount Bracket is constructed from high quality, cold rolled steel, which gives it a strong, heavy duty build that is capable of supporting up to 77 pounds. It also features a lighter build compared to older, bulkier TV mounts. It can be easily mounted to brick, concrete, or wood stud walls.', 'Convenient Set Of Essential Mounting Accessories: This Monoprice EZ Series Full Motion Articulating TV Wall Mount Bracket includes a variety of screws, washers, and bushings to mount both curved and flat screen displays, as well as screws and anchors for mounting it to both wood stud and brick/concrete ceilings. We also include a box and Allen wrenches, hook and loop ties, and a High Speed HDMI Cable for your convenience.']",Monoprice,https://target.scene7.com/is/image/Target/GUEST_cddf10d3-c075-46f4-80d1-3912039ba944,0,40.24,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,1,2,Barkan 32 - 90 Fixed Flat / Curved TV Wall Mount Black,Barkan 32 - 90 Fixed Flat / Curved TV Wall Mount Black,Barkan,Barkan,"['Lifetime Warranty Since 1988.', 'The product was tested with 3 times its max weight.', 'Patented auto-locking mechanism prevents screen disengagement.', 'Simple and straightforward 3 step self assembly.', 'Fall Proof - Inner structure prevents disengagement of the screen.', 'Very Low-Profile - The mount is very close to the wall.', 'Product installation - please make sure to follow the assembly instructions precisely. If you have any questions contact us at https://www.barkanmounts.com/support']",Barkan,https://target.scene7.com/is/image/Target/GUEST_863f552e-98bf-4ce9-aa75-e9efd0756008,5,34.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,1,2,"Monoprice Portrait and Landscape 360 Full-Motion Articulating TV Wall Mount for TVs 40in to 75in, Weight Capacity 110 lbs, Extension 3.3in to 31.5in","Monoprice Portrait and Landscape 360 Full-Motion Articulating TV Wall Mount for TVs 40in to 75in, Weight Capacity 110 lbs, Extension 3.3in to 31.5in",Monoprice,Monoprice,"['Landscape or portrait: Install your displays in either a horizontal or vertical orientation, allowing you to present your menu options in a way that best suits your offerings.', 'Versatile extension range: This wall mounts folds flat to a convenient 3.2in from the wall, but can be easily pulled out to the full 20.1in extension, allowing you to use the full swivel range.', 'This mount supports VESA patterns between 100x100 and 600x400.', 'This mount supports TVs weighing up to 110 pounds.', 'Required tools: These tools are highly recommended for making the installation of your wall mount as safe and straightforward as possible. Some installation instructions may call for specific types or sizes of the tools listed.']",Monoprice,https://target.scene7.com/is/image/Target/GUEST_667f3850-977c-44ab-bb3a-c52e9f6066b1,4.58,69.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,1,2,"Monoprice Fixed TV Wall Mount for TVs 32in to 55in, Min Extension 0.71in, Max Weight 77 lbs, VESA Patterns up to 400x400 - SlimSelect Series","Monoprice Fixed TV Wall Mount for TVs 32in to 55in, Min Extension 0.71in, Max Weight 77 lbs, VESA Patterns up to 400x400 - SlimSelect Series",Monoprice,Monoprice,"['Slim design: The space-saving, slim design places your TV just 0.71in out from the wall.', 'This mount supports VESA patterns between 100x100 and 400x400.', 'This mount supports TVs weighing up to 77 pounds.', 'Included accessories: To make your mounting experience as simple and complete as possible, we include a number of practical accessories and tools.', 'Required tools: These tools are highly recommended for making the installation of your wall mount as safe and straightforward as possible. Some installation instructions may call for specific types or sizes of the tools listed.']",Monoprice,https://target.scene7.com/is/image/Target/GUEST_c06ffd1b-a991-4b3b-a778-8a63f1a4d19b,5,23.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,1,2,MegaMounts Versatile Full Motion Television Wall Mount for 17 - 55 Inch,MegaMounts Versatile Full Motion Television Wall Mount for 17 - 55 Inch,MegaMounts,MegaMounts,"['Tilt: +5 Degrees ~ -12 Degrees', 'Weight Capacity: Max 55lbs', 'Distance from wall: 3in - 10in', 'Size: 17in - 55in Displays']",MegaMounts,https://target.scene7.com/is/image/Target/GUEST_b77560af-4895-42ce-8193-7f879c9681e2,3,29.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,1,2,"Monoprice Titan Series Full Motion Wall Mount For Large 32 - 60"" Inch TVs Displays", Max 175 LBS. 50x50 to 750x450, Black," Rohs Compliant""","Monoprice Titan Series Full Motion Wall Mount For Large 32 - 60"" Inch TVs Displays", Max 175 LBS. 50x50 to 750x450, Black," Rohs Compliant""",Monoprice,Monoprice,"['Full motion wall mounts off the ultimate in comfort and flexibility.', 'Supports displays 32 inches to 60 inches, and up to 175 lbs.', 'Supported VESA: 100x100 200x200 300x200 400x200 300x300 400x300 400x400 500x400 600x400 700x400.', 'Mount type: Full Motion Articulating. Color: Black.', 'This mount can be mounted to any type of brick, concrete, or stone. Mounting hardware included. With built-in level.']",Monoprice,https://target.scene7.com/is/image/Target/GUEST_6b08d91e-a769-4635-98a1-84230a8b7513,4.71,62.99,,,,,,,,,,,,,,,,,,,,,
929,1,2,MegaMounts Full Motion Wall Mount for 32-70 Inch Displays,MegaMounts Full Motion Wall Mount for 32-70 Inch Displays,MegaMounts,MegaMounts,"['Weight Capacity: 110lbs', 'Tilt: +10D to-20D; Swivel: 180D', 'Max. VESA: 600x400mm', 'Distance from Wall: 18.7in']",MegaMounts,https://target.scene7.com/is/image/Target/GUEST_d7fe23a4-6cae-4b91-8d13-18845a5fc560,0,59.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,1,2,"Monoprice Universal Floating Soundbar Mount Bracket for Freestanding or Wall Mounted 23in to 55in TVs, VESA Patterns fro","Monoprice Universal Floating Soundbar Mount Bracket for Freestanding or Wall Mounted 23in to 55in TVs, VESA Patterns fro",Monoprice,Monoprice,"['Mount type: Sound bar.', 'Supports soundbars 23 to 55""'", 'Monoprice Lifetime Warranty on all TV Wall Mounts', 'Mounting hardware included.'," 'VESA-compliant mounting pattern from 200x200 to 600x400']""",Monoprice,https://target.scene7.com/is/image/Target/GUEST_815dcc8d-4cfe-4d89-8c7c-5ad83ebd410c,4,16.99,,,,,,,,,,,,,,,,,,,,,,,,
931,1,2,Hisense 65 4K UHD Smart Google TV - 65A6H,Hisense 65 4K UHD Smart Google TV - 65A6H,Hisense,Hisense,"['4K Ultra High Definition', 'The Entertainment you love. With a little help from Google', 'Dolby Vision HDR and HDR10', 'Game Mode Plus, a collection of technologies that come together to create a dynamic gaming experience', 'This TV can support Dolby Vision for gaming at 4k 60hz', 'Sports Mode - with this setting motion is smoother and color is adjusted for the best sports experience possible', 'Chromecast Built in for easy casting from your phone, tablet, or laptop', 'DTS Virtual: X sound', 'Voice Remote included', 'Bluetooth Connectivity']",Hisense,https://target.scene7.com/is/image/Target/GUEST_f4786427-5f9b-4bea-802f-5e70abf5e5ff,4.4,369.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,1,2,Barkan 13-65 4-Movement Extra Long / Full Motion TV Wall Mount - White,Barkan 13-65 4-Movement Extra Long / Full Motion TV Wall Mount - White,Barkan,Barkan,"['Lifetime Warranty', 'The product was tested with 4 times its max weight', 'Extremely long extension from the wall', 'Fall Proof - Inner structure prevents disengagement of the screen', 'Cable Management - Organizes the cables together neatly', 'Product installation - please make sure to follow the assembly instructions precisely. If you have any questions contact us at https://www.barkanmounts.com/support']",Barkan,https://target.scene7.com/is/image/Target/GUEST_d04b8846-af6a-4121-84a9-42dd281a7708,5,59.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,1,2,"Monoprice Low Profile Full-Motion Articulating TV Wall Mount For TVs 23in to 42in, for Samsung, Vizio, Sharp, LG, TCL, Max Weight 77 lbs, VESA 200x200","Monoprice Low Profile Full-Motion Articulating TV Wall Mount For TVs 23in to 42in, for Samsung, Vizio, Sharp, LG, TCL, Max Weight 77 lbs, VESA 200x200",Monoprice,Monoprice,"['Full Motion Articulating Wall Mount: This Monoprice Commercial Series Full Motion Articulating TV Wall Mount Bracket offers the ultimate in comfort and flexibility. The articulated swing arm allows you to pull the TV away or push it towards the wall, tilt it up or down, and angle it from side to side. The articulating plate holding the TV also allows you to rotate the display to ensure it is level.', 'Convenient Set Of Essential Mounting Accessories: This Monoprice Commercial Series Full Motion Articulating TV Wall Mount Bracket includes a variety of screws, washers, and bushings to mount both curved and flat screen displays, as well as screws and anchors for mounting it to both wood stud and brick/concrete ceilings. We also include box and Allen wrenches for your convenience.', 'Fits Both Curved And Flat Screen Displays: This Full Motion Articulating TV Wall Mount Bracket is designed for both curved and flat screen displays.', 'State Of The Art Steel Construction: This Monoprice Commercial Series Full Motion Articulating TV Wall Mount Bracket is constructed from high quality, cold rolled steel, which gives it a strong, heavy duty build that is capable of supporting up to 77 pounds. It also features a lighter build compared to older, bulkier TV mounts. It can be easily mounted to brick, concrete, or wood stud walls.', 'Supports VESA patterns between 75x75 and 200x200. Supports TVs weighing up to 77 pounds.']",Monoprice,https://target.scene7.com/is/image/Target/GUEST_ef61ee08-c067-42a1-bfc8-ef155d4dd8d2,5,35.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,1,2,VIZIO V-Series 70 Class 4K HDR Smart TV - V705-J01,VIZIO V-Series 70 Class 4K HDR Smart TV - V705-J01,VIZIO,VIZIO,"['4K Ultra HD - Over 8 million pixels for breathtaking detail. 4 times the resolution of 1080p!', Full Array Backlight  LEDs are evenly distributed across the screen's backlight for superior light uniformity and picture performance.""", 'SmartCast - Instant access to the best selection of apps from top-tier streaming services, and over 250 free channels on WatchFree+. You can even pair your favorite Bluetooth headphones and hear every word - uninterrupted.', 'Apple AirPlay 2 and Chromecast Built-In - Stream, control, mirror and share your content from your Apple or Android devices directly to the TV.'," ""What's Included - VIZIO Voice Remote with batteries", Power Cable," Quick Start Guide and User Manual.""", '3 HDMI 2.1 Ports - Offers the highest video performance for 4K entertainment devices, superior audio quality with eARC for high bit-rate audio pass-through for Dolby Atmos and DTS:X.', 'V-Gaming Engine - Automatically makes the latest console gameplay more responsive with auto game mode, fast response, low lag, and newly-added gaming menu.', 'Dolby Vision Bright Mode - See even more lifelike accuracy, color saturation, black detail," and brightness thanks to color pixel tuning that ramps up depth and detail to new heights. V-Series also supports HDR10/+ and HLG formats.']""",VIZIO,https://target.scene7.com/is/image/Target/GUEST_3a7d46f0-3d5d-4178-9cfe-a358488fa0c9,4.51,549.99,,,,,,,,,
935,1,2,Barkan 13 - 80 4-Movement Patented to Fit Various Screen Types Flat / Curved TV Wall Mount - Black,Barkan 13 - 80 4-Movement Patented to Fit Various Screen Types Flat / Curved TV Wall Mount - Black,Barkan,Barkan,"['Patented mechanism to fit both flat and curved screens', 'Extra Stability - Extra wide wall plate for extra stability', 'Extremely long distance between the screen and the wall', 'Very Low Profile - The mount is very close to the wall', 'Fall Proof - Inner structure prevents disengagement of the screen', 'Easy 3 steps assembly', 'Product installation - please make sure to follow the assembly instructions precisely. If you have any questions contact us at https://www.barkanmounts.com/support']",Barkan,https://target.scene7.com/is/image/Target/GUEST_054d561f-32aa-413a-b958-06e218f89f72,4.75,84.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,1,2,MegaMounts Full Motion Television Wall Mount with Bubble Level for 32-70 Inch Displays,MegaMounts Full Motion Television Wall Mount with Bubble Level for 32-70 Inch Displays,MegaMounts,MegaMounts,"['Til: +0 to -12D; Swivel: 180D', 'Material: Heavy Gauge Aluminum', 'Max Weight Capacity: 100 lb', 'Extends: 16.5in from Wall']",MegaMounts,https://target.scene7.com/is/image/Target/GUEST_90b5fc68-dc30-41b6-965d-499c67b35092,0,64.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,1,2,Hisense 55 4K UHD Smart Google TV - 55A6H,Hisense 55 4K UHD Smart Google TV - 55A6H,Hisense,Hisense,"['4K Ultra High Definition', 'The Entertainment you love. With a little help from Google', 'Dolby Vision HDR and HDR10', 'Game Mode Plus, a collection of technologies that come together to create a dynamic gaming experience', 'This TV can support Dolby Vision for gaming at 4k 60hz', 'Sports Mode - with this setting motion is smoother and color is adjusted for the best sports experience possible', 'Chromecast Built in for easy casting from your phone, tablet, or laptop', 'DTS Virtual: X sound', 'Voice Remote included', 'Bluetooth Connectivity']",Hisense,https://target.scene7.com/is/image/Target/GUEST_1515f44d-31f9-4c12-85a2-ad8ff73b3357,4.04,299.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
